20529 1
9522 4
37919 4
33264 1
34274 5
9993 1
14762 5
26408 5
36229 1
44833 5
55316 5
37641 1
30160 1
18816 5
44086 5
22536 4
39320 4
44603 5
9688 1
6361 5
344 1
25606 3
392 1
8022 5
34509 4
19761 4
36953 1
33119 1
57120 1
35843 5
3225 1
25585 5
17958 4
13721 1
53114 1
33061 5
34272 5
14560 5
10717 1
31715 1
55706 5
48568 4
15558 1
15323 5
52289 5
47142 1
43061 4
39711 5
27801 5
19163 5
19347 4
51898 5
29725 4
5746 1
55219 5
35255 4
7526 4
50060 5
27658 1
56957 5
32674 5
50215 1
35728 1
15796 5
49159 1
9696 1
2374 5
39871 1
28637 4
28838 1
47786 5
54420 5
43455 5
44942 5
36056 1
10712 5
1826 1
1174 5
29206 5
32076 5
32625 5
44406 4
48976 5
38495 5
32983 5
27660 4
3072 5
36519 5
57916 5
20948 4
21953 5
16015 1
18352 5
20937 5
2242 1
41518 1
29643 5
55816 5
5720 4
44067 1
40164 5
19858 5
57705 5
44004 4
32198 1
23181 1
24116 5
9160 1
57840 5
12972 5
55287 5
32373 5
43561 5
54445 4
3780 1
47777 5
40751 5
39273 4
15855 5
54735 5
2456 4
28754 1
44876 5
48964 5
32004 1
9845 5
48790 1
56268 4
1242 4
51082 5
4020 5
41410 5
45406 5
50181 5
38964 1
8314 5
14471 5
3254 5
25515 5
39418 1
1014 5
227 4
33483 5
41387 5
55737 1
10791 4
19355 4
57013 5
24261 5
3817 1
8333 5
54910 5
29662 1
10082 4
6282 1
29844 5
43429 5
5075 1
33181 1
48543 5
42471 1
28940 1
44096 5
55468 4
31006 2
32544 4
13597 5
40499 4
25173 5
23632 1
1198 5
3413 1
19808 5
3652 1
15626 5
53249 1
55955 1
41859 5
4422 5
54809 5
16259 5
19411 4
57324 4
53398 5
45083 5
15875 1
52784 5
11207 1
18685 5
4582 4
12343 5
2021 1
5291 5
44649 4
37171 5
53624 5
7389 4
28328 1
16384 5
46296 2
29021 5
54517 5
34667 5
1016 5
54817 5
15489 5
14340 5
17946 1
24587 1
54853 5
12016 4
12291 5
17632 5
6206 5
