 2309 2 
0 -0.121534987705892 -0.228763366620592 1
1 -0.220936869076782 -0.252510881858316 1
2 0.125903697364263 -0.273143212226469 1
3 -0.164536879605087 -0.222244033248108 1
4 -0.180823920024235 -0.211074550664093 1
5 -0.031929591523586 -0.25685872198398 1
6 -0.026347362550778 -0.26967662928236 1
7 -0.075284648429886 -0.240283970894301 1
8 -0.140645726293483 -0.190671356632108 1
9 -0.057835462285466 -0.232673324545075 1
10 -0.025068220978241 -0.275858193728187 1
11 -0.106605039210691 -0.217600838542463 1
12 0.011945710331581 -0.276702604029174 1
13 -0.062428521126066 -0.257306852589558 1
14 -0.062930014105946 -0.221463875203178 1
15 -0.183718359777919 -0.256424357046391 1
16 -0.076153082736145 -0.246512295360505 1
17 0.032224475710455 -0.284064652496069 1
18 -0.104835316800007 -0.228786303438957 1
19 -0.189934941229121 -0.25055238231851 1
20 -0.080609319126547 -0.244019630709011 1
21 -0.297245313221354 -0.29542916113141 0
22 -0.051226041750871 -0.247857662955552 1
23 -0.002241228480398 -0.266816235369846 1
24 0.061497603123477 -0.291784856881307 1
25 -0.206845407453681 -0.250220357713325 1
26 -0.07566995655844 -0.217685426147775 1
27 0.099387220128843 -0.286505036138716 1
28 -0.023921818166101 -0.256170086367696 1
29 -0.030633005932198 -0.242631895052397 1
30 -0.090929471453361 -0.224869741006705 1
31 0.001852048970225 -0.288091253017991 1
32 -0.129625847071264 -0.207476930916499 1
33 -0.042127403997209 -0.23205722131546 1
34 -0.100033455393309 -0.229733921334917 1
35 -0.075741440527991 -0.230899820976071 1
36 -0.176224089555064 -0.226652749861287 1
37 -0.210534516520244 -0.247411332140055 1
38 -0.066395224512972 -0.232994330507362 1
39 -0.042733290077107 -0.238771790661821 1
40 -0.079774709687583 -0.200179797273691 1
41 -0.185693594002465 -0.221344268238833 1
42 -0.24443347524899 -0.252980273743142 1
43 -0.067047875206818 -0.22288837690151 1
44 -0.190476992513191 -0.22938314871825 1
45 -0.113539869504289 -0.212513354359123 1
46 0.011426891433143 -0.290430223009987 1
47 -0.279278261830225 -0.277522954141613 1
48 -0.147992682590783 -0.235861838161756 1
49 -0.114387677838726 -0.220228883335531 1
50 -0.198466600985767 -0.244741348209187 1
51 -0.092711087899676 -0.224891878103331 1
52 -0.142003349868621 -0.201376075105697 1
53 -0.212613210329452 -0.23088617479225 1
54 -0.007303173674661 -0.273722971919562 1
55 -0.060599964855879 -0.235752845074365 1
56 -0.0367356316428 -0.270925729211335 1
57 -0.194914419474933 -0.253609895341676 1
58 -0.052684803930081 -0.262606771274485 1
59 -0.142775831121643 -0.208216705387826 1
60 -0.066354792647867 -0.238112141993995 1
61 -0.141704473336965 -0.209726569124264 1
62 -0.219601311216292 -0.267123330110063 1
63 -0.126815248611646 -0.218342646323545 1
64 -0.140512699258511 -0.212268029387868 1
65 -0.059463828418618 -0.251024051406168 1
66 -0.145808335993961 -0.227317041259702 1
67 -0.199937705152443 -0.249122618106083 1
68 -0.067882498773338 -0.236151688024207 1
69 -0.073524391154364 -0.228505399422874 1
70 -0.145297686623942 -0.188914113062566 1
71 0.02962152203874 -0.27424741968531 1
72 -0.225435043041098 -0.245740852730124 1
73 0.040112353853913 -0.27488927358403 1
74 -0.237257735213674 -0.256209720323 1
75 -0.187743125213667 -0.210436071098667 1
76 0.020918604440984 -0.301152634575857 1
77 -0.041469213192112 -0.24507920339617 1
78 -0.156204386168004 -0.207486876445203 1
79 -0.027797755117045 -0.231843764309631 1
80 -0.160501202972407 -0.217348452052912 1
81 -0.126739904026682 -0.206719083721757 1
82 -0.045924568957356 -0.235092405561016 1
83 0.010882442330837 -0.270932016367901 1
84 -0.068739624561931 -0.263948046092679 1
85 -0.191019837602944 -0.224741715840249 1
86 -0.15810534660733 -0.220956436888117 1
87 -0.191615616957414 -0.266587646765061 1
88 -0.162383875673915 -0.227851758660791 1
89 -0.059781524294442 -0.240530448550715 1
90 -0.093369593618724 -0.225360979000678 1
91 -0.055558604465087 -0.257181216484963 1
92 -0.042236655625087 -0.279133205642182 1
93 -0.037656752256416 -0.279161750137655 1
94 -0.098492411061438 -0.209929373335739 1
95 -0.10520563825931 -0.232631349878336 1
96 -0.141315406923634 -0.1864570428503 1
97 -0.052409536901763 -0.23364983026959 1
98 -0.02057952044682 -0.27491659655167 1
99 -0.03347468277139 -0.271809179515731 1
100 -0.235118034415173 -0.257510947023859 1
101 -0.054669815874638 -0.245377693710461 1
102 0.011903643822094 -0.293439225821917 1
103 -0.143713513559864 -0.196463060862362 1
104 -0.209107309553201 -0.258826985101281 1
