1489 3
136 1
1658 4
1384 3
1539 3
544 6
1351 3
365 1
234 1
62 1
715 5
1154 0
1365 3
1572 3
751 5
1624 4
1345 3
1237 3
655 5
1314 3
1799 4
2297 5
1230 3
1322 3
698 5
728 5
775 5
969 2
1588 3
742 5
329 1
1324 3
1481 3
1137 0
1242 0
757 5
1589 3
619 0
278 1
2268 3
2079 0
686 5
1598 3
404 6
1180 0
312 1
586 6
680 5
1844 4
545 6
1321 3
1465 3
1641 4
465 0
678 5
1076 0
61 1
1852 4
1930 0
1562 3
766 5
1316 3
1510 3
1413 3
637 5
1222 3
2289 5
708 5
2260 0
1507 3
199 1
194 1
1822 4
561 0
2174 3
294 1
779 5
1555 3
560 6
966 2
675 5
1573 3
578 6
1742 4
1418 3
622 5
2214 0
177 1
1452 3
457 0
1479 3
315 1
1285 3
718 5
1591 3
1773 0
1833 4
1634 4
604 5
1380 3
1369 3
510 6
1505 0
251 1
462 6
23 1
92 1
2082 1
553 6
1606 4
1805 4
1064 2
1263 3
1732 4
337 1
