83903 26
40769 15
105356 35
58974 18
95202 31
58327 18
38465 14
80612 25
18353 5
58179 18
94152 31
75571 24
1290 1
53711 17
19580 5
44661 15
6863 2
58905 18
37602 13
97913 32
41081 15
95375 31
96507 32
94442 31
68470 22
47686 16
85517 26
85279 26
96421 32
84233 26
7099 2
57735 18
29610 9
75284 24
96667 32
6285 2
59274 18
38755 14
94619 31
6071 2
54090 17
94686 31
7124 2
17230 5
36786 13
97343 32
58182 18
37995 14
96459 32
59028 18
38143 14
58216 18
53993 17
95162 31
94126 31
104373 35
57431 18
95468 31
75497 24
10199 3
95122 31
38239 14
94590 31
17248 5
44180 15
5657 2
4877 2
63043 20
48451 16
58754 18
96339 32
94275 31
94173 31
69671 22
68423 22
43196 15
37389 13
94811 31
96420 32
95151 31
38370 14
75378 24
79504 25
82912 26
38148 14
96605 32
7341 2
41614 15
14759 4
105573 35
103461 35
94642 31
93644 31
7365 2
29277 9
93258 31
57207 18
2997 1
54694 17
54160 17
95218 31
84401 26
94964 31
71417 22
38505 14
85256 26
94997 31
40818 15
57490 18
44519 15
85207 26
50949 16
94449 31
4316 2
98272 32
14735 4
95409 31
94546 31
5949 2
58568 18
94721 31
94955 31
36234 13
58608 18
85513 26
53591 17
38020 14
91290 30
95107 31
94166 31
85370 26
18066 5
37955 14
52818 17
38047 14
38827 14
54689 17
39090 14
14420 4
47182 16
91506 30
4052 2
94695 31
37950 14
96140 32
58813 18
54472 17
38877 14
63618 20
93785 31
36476 13
85383 26
84188 26
39379 14
95462 31
58803 18
59429 18
58201 18
53566 17
38236 14
10556 3
48141 16
68321 22
39088 14
94957 31
103596 35
68901 22
31101 10
69455 22
7532 2
17636 5
15116 4
13223 4
38404 14
17851 5
38935 14
94387 31
61842 19
3690 2
102018 34
59583 18
95047 31
94898 31
48309 16
59173 18
94886 31
50032 16
50922 16
13337 4
6042 2
48091 16
10506 3
96069 32
17327 5
17344 5
48189 16
58716 18
38951 14
37559 13
105212 35
53663 17
96434 32
96780 32
94966 31
103199 35
58790 18
13485 4
25793 8
38162 14
38093 14
84164 26
103700 35
6642 2
102885 35
85244 26
44201 15
102883 35
38096 14
38466 14
94263 31
85130 26
97064 32
94716 31
57596 18
94789 31
85213 26
68974 22
95295 31
104080 35
17562 5
94063 31
38005 14
15454 4
58909 18
14381 4
48090 16
17729 5
103529 35
47708 16
85497 26
37937 13
95744 31
66162 21
10679 3
4771 2
5853 2
94136 31
85290 26
31222 10
64820 21
37963 14
96882 32
38086 14
58593 18
95924 32
46726 16
14298 4
57118 18
39381 14
1796 1
53902 17
83970 26
85346 26
53488 17
59528 18
38585 14
38475 14
85218 26
47633 16
18172 5
58642 18
96823 32
39305 14
94876 31
96632 32
39860 14
39669 14
94712 31
58143 18
58392 18
17852 5
54712 17
95478 31
15788 4
7628 2
25192 8
53516 17
94531 31
97030 32
14499 4
38806 14
38394 14
6572 2
103891 35
57000 18
16654 5
38306 14
15286 4
58331 18
93262 31
43240 15
85029 26
34001 11
58217 18
97176 32
5896 2
59170 18
29178 9
14008 4
69211 22
85087 26
92562 31
94719 31
64651 21
37989 14
95512 31
94586 31
102503 34
84089 26
38997 14
38411 14
57749 18
57852 18
70363 22
33452 11
96757 32
4101 2
25528 8
93546 31
5587 2
38129 14
49388 16
97269 32
94277 31
70843 22
94669 31
92681 31
97170 32
2349 1
95672 31
14251 4
83875 26
69765 22
83756 26
41372 15
71440 22
91343 30
84209 26
58681 18
36429 13
94917 31
53783 17
95236 31
85479 26
94729 31
58176 18
94920 31
93784 31
6450 2
98299 32
83323 26
38975 14
11396 3
94592 31
95149 31
65709 21
96663 32
50754 16
102406 34
13412 4
93016 31
93967 31
38826 14
56444 18
95164 31
38807 14
94929 31
42310 15
2254 1
39839 14
95189 31
38658 14
24427 7
10676 3
103723 35
48476 16
58341 18
4170 2
41755 15
63379 20
41299 15
58575 18
58520 18
37894 13
94735 31
48760 16
97136 32
49654 16
94759 31
57174 18
39380 14
7511 2
95166 31
57581 18
59317 18
14827 4
13649 4
2229 1
95569 31
75047 24
66043 21
58926 18
95715 31
58350 18
5731 2
102092 34
91847 30
84330 26
84858 26
94919 31
100818 34
96687 32
94769 31
14373 4
57392 18
47564 16
4147 2
53110 17
84405 26
61723 19
57264 18
57453 18
49936 16
56515 18
103841 35
38045 14
29541 9
95497 31
84067 26
62752 20
34051 11
3983 2
38994 14
93826 31
96606 32
13919 4
38763 14
82264 26
53560 17
88436 28
4604 2
58040 18
93404 31
3811 2
96503 32
37969 14
41084 15
58355 18
84497 26
2303 1
96921 32
58766 18
15477 4
38791 14
43673 15
88775 28
95188 31
96783 32
75020 24
57361 18
83608 26
14345 4
47661 16
92275 31
38879 14
17134 5
49338 16
70295 22
94096 31
16895 5
40147 14
37288 13
11609 3
49194 16
30239 9
38517 14
96480 32
13793 4
37866 13
57975 18
57389 18
79960 25
56778 18
96787 32
96208 32
61868 19
40774 15
93187 31
47879 16
64870 21
84453 26
95459 31
75236 24
38753 14
96933 32
43270 15
53608 17
104927 35
104178 35
38709 14
79122 25
18617 5
38516 14
69623 22
93640 31
49625 16
10198 3
85368 26
85297 26
92946 31
96368 32
58609 18
69545 22
33931 11
85495 26
38490 14
96800 32
94787 31
15548 4
56206 18
6331 2
85317 26
85516 26
97795 32
48430 16
59171 18
38258 14
40677 15
64459 21
94527 31
53423 17
94754 31
57169 18
95727 31
95120 31
25745 8
37534 13
105187 35
38326 14
85097 26
17444 5
85280 26
37316 13
48690 16
14036 4
39741 14
50111 16
5009 2
43648 15
58682 18
37971 14
54718 17
70629 22
103533 35
48617 16
13630 4
6113 2
5423 2
83610 26
43674 15
94972 31
29372 9
58114 18
103385 35
94834 31
95361 31
102886 35
6669 2
42232 15
49749 16
61793 19
71131 22
35807 13
94032 31
13244 4
91170 30
72473 22
85325 26
40223 14
70291 22
94661 31
42042 15
96948 32
59363 18
92298 31
85462 26
6522 2
58185 18
13984 4
48022 16
85379 26
49244 16
1939 1
39524 14
70535 22
84670 26
66883 21
4461 2
57080 18
94665 31
46915 16
15618 4
56729 18
79097 25
41512 15
11444 3
18451 5
14299 4
39115 14
49411 16
96961 32
103558 35
7027 2
95307 31
92995 31
17825 5
43533 15
13601 4
93788 31
13532 4
19676 5
54665 17
102904 35
17010 5
97341 32
96425 32
103942 35
37362 13
7294 2
36309 13
85450 26
95738 31
38080 14
17182 5
54285 17
7097 2
2635 1
82889 26
14564 4
17464 5
92634 31
43582 15
94832 31
14471 4
58284 18
103386 35
65801 21
84908 26
93381 31
13843 4
88120 28
101155 34
95302 31
96215 32
2492 1
15017 4
54406 17
57860 18
44998 15
30306 9
2564 1
15160 4
47949 16
41662 15
104897 35
104227 35
29057 9
38278 14
38848 14
6836 2
38392 14
57689 18
105429 35
100268 34
75575 24
14058 4
95523 31
83802 26
5567 2
13678 4
75520 24
94670 31
72119 22
96753 32
84501 26
88510 28
58442 18
70409 22
52676 17
48501 16
40410 15
95702 31
38538 14
37364 13
27503 9
6573 2
56346 18
85112 26
38039 14
9956 3
18308 5
68440 22
56563 18
59638 18
83947 26
59035 18
71517 22
17375 5
36455 13
39472 14
15070 4
92108 31
39810 14
44681 15
91436 30
59287 18
18263 5
11206 3
58740 18
38561 14
4940 2
37439 13
74326 23
57148 18
54166 17
16581 5
100918 34
30041 9
96863 32
70648 22
69309 22
5754 2
17514 5
2207 1
11373 3
96479 32
43147 15
29924 9
37965 14
75550 24
36379 13
49912 16
16891 5
94913 31
38135 14
11513 3
95383 31
27356 9
57424 18
38083 14
95693 31
5489 2
39383 14
94040 31
3836 2
80423 25
103869 35
90045 29
103361 35
38589 14
105592 35
94873 31
50562 16
48886 16
103241 35
96189 32
48118 16
95123 31
1295 1
71063 22
94503 31
94960 31
97917 32
37312 13
18763 5
38008 14
10961 3
94780 31
39069 14
39981 14
40986 15
92183 31
94877 31
4673 2
82751 26
58214 18
39165 14
29637 9
44298 15
103390 35
48378 16
93665 31
17711 5
30020 9
95096 31
27472 9
95125 31
27904 9
95749 31
94776 31
57191 18
31195 10
57840 18
11491 3
30810 10
38327 14
94884 31
37099 13
94596 31
95292 31
50010 16
95112 31
6452 2
47321 16
84906 26
53657 17
29849 9
105119 35
84640 26
56745 18
4126 2
85105 26
56349 18
39403 14
38296 14
54763 17
36497 13
95587 31
93357 31
65015 21
93741 31
41012 15
2489 1
94702 31
50398 16
94663 31
54695 17
37967 14
2657 1
10174 3
37463 13
69142 22
94303 31
57393 18
94978 31
17465 5
57687 18
52600 17
58522 18
56325 18
93382 31
30787 10
94758 31
38152 14
82864 26
57507 18
94553 31
94394 31
98303 32
6400 2
93424 31
65683 21
74992 24
56875 18
63738 20
104993 35
74973 24
38638 14
36669 13
29152 9
95328 31
38046 14
70481 22
36428 13
26321 9
63906 20
94261 31
7627 2
75280 24
48404 16
95623 31
96980 32
37413 13
14467 4
96431 32
38710 14
39044 14
94239 31
58453 18
65970 21
75597 24
38012 14
69837 22
70772 22
94105 31
56273 18
95216 31
17085 5
56902 18
96737 32
66669 21
56087 18
11058 3
97356 32
74805 24
85498 26
95613 31
7029 2
4364 2
53855 17
46338 16
93092 31
88533 28
50948 16
10675 3
97530 32
96439 32
58854 18
10412 3
56732 18
95084 31
94405 31
13218 4
37655 13
94838 31
57253 18
16937 5
94554 31
94431 31
94715 31
94999 31
93966 31
41347 15
3575 2
38974 14
84968 26
53297 17
95393 31
57505 18
95090 31
85492 26
69835 22
39767 14
34148 11
41564 15
100487 34
85453 26
95674 31
58089 18
83729 26
85437 26
36593 13
6525 2
10703 3
94802 31
38491 14
95692 31
25768 8
46367 16
38850 14
41132 15
71200 22
3547 2
7028 2
14494 4
30071 9
97631 32
92925 31
17755 5
71872 22
29992 9
95240 31
50083 16
95185 31
15784 4
53369 17
15617 4
34054 11
28600 9
95223 31
69982 22
13146 4
50731 16
56249 18
104849 35
57145 18
54474 17
6907 2
38444 14
7073 2
94399 31
93474 31
70655 22
4772 2
94976 31
70626 22
58239 18
39666 14
94788 31
97099 32
18449 5
31054 10
7459 2
94558 31
95026 31
4822 2
98297 32
79602 25
15644 4
37946 14
105599 35
103415 35
95898 32
2423 1
84622 26
103317 35
50971 16
58745 18
96330 32
6594 2
2855 1
18953 5
37648 13
18526 5
6477 2
96213 32
103817 35
105093 35
34052 11
15431 4
56560 18
38586 14
59567 18
95198 31
65130 21
97770 32
16048 4
58610 18
43576 15
17927 5
69305 22
46676 16
84261 26
43409 15
6019 2
84114 26
54046 17
94698 31
57113 18
6620 2
38419 14
57114 18
17758 5
85411 26
14370 4
38468 14
57163 18
98422 32
64771 21
94683 31
69717 22
5920 2
51022 16
95100 31
53971 17
91823 30
95562 31
95339 31
57949 18
48716 16
96659 32
6455 2
104176 35
36383 13
28866 9
38446 14
57141 18
38130 14
104707 35
14971 4
65416 21
50303 16
95405 31
69067 22
1414 1
38804 14
1987 1
94006 31
105452 35
71801 22
93451 31
103481 35
70199 22
58364 18
14663 4
83633 26
7196 2
40847 15
28700 9
103871 35
14135 4
94626 31
38541 14
43650 15
58469 18
84642 26
11920 3
28484 9
38927 14
14490 4
96545 32
91846 30
84329 26
95546 31
105499 35
75431 24
38607 14
83709 26
4722 2
94926 31
95551 31
84334 26
105257 35
94274 31
49172 16
27524 9
94826 31
1365 1
57450 18
14754 4
52144 17
57930 18
38373 14
85001 26
6497 2
58843 18
66904 21
30262 9
48957 16
11350 3
30045 9
84472 26
95689 31
7053 2
44638 15
44586 15
7001 2
96932 32
59347 18
94389 31
84139 26
95356 31
58702 18
18068 5
93238 31
49027 16
96643 32
95628 31
38613 14
37292 13
104945 35
48860 16
69454 22
17108 5
25843 8
59494 18
96835 32
59685 18
97075 32
18352 5
96871 32
104277 35
39668 14
58168 18
95753 31
6017 2
100725 34
49264 16
19196 5
47061 16
16798 5
84451 26
58083 18
95668 31
30232 9
85124 26
29039 9
19363 5
56948 18
38417 14
7079 2
29513 9
96815 32
94779 31
49677 16
94545 31
84211 26
94048 31
75353 24
95004 31
53875 17
1529 1
37168 13
7100 2
33117 11
63185 20
94547 31
16028 4
2561 1
94041 31
71490 22
105141 35
95170 31
54808 17
96645 32
95618 31
95391 31
1916 1
95520 31
17754 5
44083 15
14015 4
104804 35
101591 34
96045 32
104469 35
33428 11
56057 18
18472 5
57213 18
97408 32
93669 31
39742 14
95454 31
65542 21
93808 31
55648 18
44470 15
36953 13
70604 22
58529 18
1651 1
98205 32
5230 2
47830 16
57575 18
5229 2
93166 31
40820 15
84621 26
6211 2
70411 22
7362 2
40486 15
2901 1
58791 18
28723 9
96376 32
6640 2
94879 31
83662 26
95606 31
94446 31
57350 18
94935 31
16026 4
91196 30
101177 34
97438 32
11441 3
45016 15
93623 31
95676 31
103193 35
14995 4
29951 9
56779 18
94169 31
75474 24
96402 32
59090 18
44056 15
95187 31
43367 15
84496 26
95713 31
13702 4
6185 2
85487 26
44514 15
6929 2
14446 4
104392 35
36739 13
18044 5
19294 5
55843 18
25697 8
70799 22
96910 32
59325 18
58748 18
96333 32
6597 2
39016 14
49462 16
56634 18
94024 31
95750 31
95476 31
14806 4
7289 2
90019 29
15239 4
94445 31
30882 10
97385 32
29732 9
4582 2
50012 16
80080 25
95114 31
83897 26
93256 31
43462 15
58418 18
58719 18
66236 21
103626 35
94921 31
49533 16
93908 31
4172 2
94181 31
41562 15
85510 26
10340 3
29035 9
94168 31
59446 18
97031 32
38492 14
57187 18
70319 22
17973 5
84882 26
103577 35
18596 5
93376 31
3713 2
48815 16
84813 26
94099 31
56514 18
101854 34
17899 5
57942 18
84115 26
6738 2
14060 4
44128 15
94212 31
71661 22
95712 31
50610 16
58127 18
61866 19
5707 2
103535 35
57662 18
95247 31
39162 14
83969 26
94087 31
3883 2
10847 3
103895 35
28725 9
103505 35
96064 32
103581 35
17584 5
47392 16
13940 4
6041 2
96888 32
79870 25
4700 2
38351 14
83399 26
4412 2
94616 31
4483 2
57284 18
19699 5
74946 24
96740 32
