80277 25
7338 2
104152 35
93623 31
53899 17
103865 35
40031 14
56325 18
84164 26
83873 26
66739 21
98371 32
54780 17
7198 2
56248 18
14943 4
48797 16
13532 4
46962 16
18143 5
6528 2
38015 14
94441 31
97053 32
71507 22
85087 26
18964 5
70724 22
39164 14
95199 31
2521 1
1510 1
43221 15
43461 15
37031 13
57333 18
39378 14
70507 22
38493 14
47792 16
59372 18
98318 32
6353 2
4173 2
40604 15
29632 9
38322 14
4654 2
17470 5
39162 14
38396 14
41681 15
4747 2
94900 31
28913 9
104228 35
85213 26
85368 26
104154 35
18426 5
98002 32
6376 2
80433 25
99137 33
42688 15
13937 4
97796 32
17948 5
11395 3
56681 18
55573 18
104538 35
4558 2
101591 34
36524 13
94437 31
92125 31
105081 35
30205 9
39839 14
48308 16
97817 32
37247 13
103675 35
50939 16
84233 26
42114 15
68643 22
94810 31
103122 35
5803 2
58186 18
61271 19
39882 14
38019 14
96933 32
58925 18
1464 1
56055 18
84163 26
84281 26
56827 18
75330 24
7677 2
49194 16
82889 26
103232 35
91737 30
86626 28
50687 16
58006 18
14468 4
15752 4
49296 16
103577 35
21669 6
85156 26
94926 31
93281 31
15068 4
49794 16
73724 23
58214 18
97356 32
48523 16
85495 26
75286 24
96674 32
4652 2
57306 18
78671 25
83374 26
38272 14
95142 31
85240 26
59029 18
100720 34
38824 14
95292 31
46799 16
94640 31
50710 16
68614 22
31871 11
54736 17
80995 26
58134 18
83272 26
11733 3
39598 14
99453 34
17326 5
58338 18
95254 31
7652 2
54430 17
13844 4
104010 35
103432 35
94604 31
55122 18
28120 9
79422 25
69118 22
93839 31
5229 2
103604 35
36690 13
54356 17
44807 15
17992 5
68600 22
74523 24
49674 16
96467 32
45020 15
4579 2
95675 31
4198 2
83491 26
53423 17
18668 5
1553 1
68440 22
79602 25
49532 16
96285 32
75261 24
37676 13
46846 16
94525 31
1581 1
3001 1
25701 8
41062 15
58578 18
70792 22
54376 17
15976 4
39433 14
96488 32
72810 23
32563 11
83802 26
57290 18
91583 30
4319 2
48383 16
38422 14
4894 2
48667 16
95582 31
11444 3
48309 16
94927 31
95296 31
75596 24
85517 26
7363 2
82533 26
29783 9
58076 18
95258 31
14224 4
91400 30
7194 2
94563 31
4487 2
46840 16
14633 4
56894 18
63519 20
66089 21
93863 31
95141 31
94471 31
95684 31
42425 15
43894 15
61121 19
95022 31
55006 18
70795 22
50229 16
35699 13
13601 4
42998 15
12930 4
96867 32
36663 13
44180 15
85364 26
95524 31
53974 17
50253 16
80321 25
49269 16
83010 26
5507 2
75524 24
98075 32
66017 21
58519 18
40673 15
48190 16
85299 26
83706 26
53638 17
80289 25
49964 16
85479 26
40897 15
95553 31
71012 22
95735 31
42046 15
82054 26
38464 14
61651 19
103462 35
38411 14
13842 4
53900 17
69695 22
18112 5
57434 18
85344 26
15353 4
10722 3
13891 4
47564 16
43338 15
43578 15
37890 13
17793 5
2759 1
45328 16
84227 26
53560 17
50663 16
6760 2
84376 26
54308 17
85279 26
1706 1
94066 31
69784 22
84818 26
73412 23
95963 32
85339 26
96888 32
42401 15
97340 32
38659 14
93126 31
19554 5
94724 31
47937 16
72643 22
85139 26
91296 30
29991 9
68471 22
56934 18
59064 18
49556 16
62776 20
5922 2
99544 34
75045 24
31146 10
105472 35
17416 5
63738 20
41159 15
46703 16
39186 14
33237 11
94684 31
91480 30
48911 16
58234 18
95604 31
40533 15
48050 16
15618 4
45320 16
105186 35
52144 17
44627 15
84525 26
36047 13
17159 5
57782 18
29657 9
45969 16
97170 32
44128 15
45019 15
18238 5
47517 16
95279 31
44843 15
93573 31
84976 26
96520 32
10962 3
97099 32
32757 11
95561 31
1151 1
14225 4
80345 25
19029 5
40029 14
85131 26
42451 15
58992 18
70401 22
68231 22
40966 15
84239 26
46654 16
83610 26
18235 5
11129 3
96382 32
51280 17
104203 35
42476 15
43580 15
80471 25
97793 32
65419 21
59351 18
105118 35
53968 17
95574 31
104325 35
2909 1
11490 3
94114 31
96116 32
30787 10
38778 14
71059 22
84187 26
53146 17
13940 4
59704 18
57721 18
38302 14
4126 2
40820 15
103535 35
84788 26
57186 18
46770 16
41084 15
53347 17
7508 2
101921 34
4847 2
5133 2
38110 14
53264 17
57166 18
49649 16
95046 31
83877 26
53809 17
31102 10
58281 18
58699 18
94934 31
96449 32
96667 32
50711 16
5609 2
56180 18
50992 16
58509 18
98314 32
90797 30
94826 31
80309 25
84208 26
96411 32
58005 18
79336 25
49268 16
7246 2
39189 14
58065 18
95650 31
46429 16
57836 18
37985 14
83344 26
31228 10
46711 16
85419 26
29129 9
56009 18
18424 5
61457 19
75333 24
8657 3
96429 32
97121 32
3502 2
97917 32
74530 24
14517 4
47385 16
38048 14
48689 16
58522 18
58792 18
25793 8
83252 26
96721 32
14034 4
39239 14
41181 15
63732 20
97952 32
58405 18
96871 32
84501 26
18117 5
65130 21
96596 32
18044 5
39977 14
38443 14
50994 16
68495 22
65253 21
7457 2
19340 5
75474 24
52648 17
25387 8
94787 31
47972 16
50202 16
95304 31
38453 14
84742 26
11445 3
66401 21
95713 31
85239 26
82264 26
5248 2
75498 24
38205 14
92973 31
84043 26
5398 2
103771 35
1387 1
85122 26
93998 31
54691 17
56638 18
68860 22
17129 5
84644 26
101276 34
89993 29
69717 22
33673 11
95691 31
20225 6
53128 17
76870 25
37529 13
18405 5
48473 16
7103 2
102425 34
84645 26
84454 26
76937 25
46869 16
54707 17
84006 26
14513 4
6996 2
14204 4
104087 35
33738 11
41255 15
41133 15
49628 16
54330 17
100192 34
84332 26
54501 17
58285 18
58667 18
103126 35
50848 16
1937 1
96117 32
4364 2
97219 32
73173 23
83585 26
47033 16
4054 2
34096 11
95559 31
57795 18
54641 17
4559 2
95753 31
104224 35
36809 13
66885 21
104470 35
53538 17
47252 16
37988 14
97775 32
49843 16
47182 16
75644 24
69046 22
54012 17
50563 16
55844 18
69426 22
96901 32
62586 20
105065 35
10236 3
46677 16
93378 31
39318 14
58185 18
57382 18
37271 13
71381 22
55868 18
6496 2
15359 4
95496 31
50394 16
39310 14
98077 32
58367 18
78945 25
17464 5
14058 4
31149 10
62563 20
74735 24
59701 18
95389 31
58029 18
25569 8
72407 22
103413 35
89693 29
14322 4
14995 4
15766 4
51715 17
41905 15
96497 32
85325 26
28076 9
52798 17
15905 4
17732 5
11363 3
63982 20
105599 35
64534 21
85346 26
84880 26
17227 5
10700 3
47708 16
29296 9
104466 35
50971 16
54089 17
56709 18
3621 2
58739 18
47615 16
54521 17
105473 35
49196 16
58007 18
96115 32
38155 14
29926 9
74903 24
81232 26
94824 31
42214 15
94777 31
16961 5
30824 10
83443 26
4247 2
46915 16
105139 35
18644 5
93814 31
56229 18
19114 5
79250 25
37842 13
68662 22
70361 22
85395 26
94469 31
11782 3
22437 6
96299 32
6095 2
80087 25
42502 15
2987 1
92029 31
72068 22
52961 17
15239 4
41488 15
14807 4
17923 5
56220 18
18546 5
56131 18
85334 26
92851 31
54784 17
68896 22
28624 9
73726 23
37867 13
38660 14
63453 20
58702 18
57545 18
95130 31
4339 2
85305 26
7029 2
85207 26
6592 2
14109 4
54678 17
71801 22
3950 2
79120 25
74850 24
97077 32
75046 24
29944 9
54783 17
52386 17
6598 2
80320 25
15789 4
40698 15
11705 3
68102 22
53068 17
38034 14
96764 32
95215 31
83444 26
17848 5
8777 3
83947 26
50922 16
7097 2
55679 18
80992 26
58441 18
96814 32
24688 7
93956 31
84209 26
17563 5
85216 26
9695 3
2178 1
21591 6
104278 35
92968 31
68817 22
43648 15
46106 16
98202 32
94949 31
2824 1
104008 35
100725 34
14560 4
47731 16
16726 5
84858 26
3261 2
29902 9
97555 32
94588 31
83735 26
48214 16
14421 4
6904 2
85317 26
84430 26
58518 18
54571 17
40701 15
93815 31
50949 16
48451 16
54570 17
50969 16
95626 31
84283 26
53090 17
95649 31
5322 2
70530 22
104612 35
16751 5
29513 9
6962 2
96613 32
57524 18
72558 22
42490 15
93987 31
39737 14
7506 2
63978 20
92659 31
5158 2
84952 26
61989 20
19519 5
94689 31
38153 14
103745 35
75309 24
15403 4
95920 32
17183 5
57734 18
39287 14
98066 32
15379 4
83032 26
97997 32
1572 1
71185 22
50951 16
5849 2
85497 26
35057 12
62635 20
17349 5
47417 16
95613 31
53515 17
93739 31
56154 18
68332 22
15713 4
70316 22
50111 16
95231 31
14105 4
33064 11
2996 1
17973 5
65803 21
94841 31
55939 18
95226 31
14418 4
17660 5
38046 14
11513 3
95426 31
75138 24
17108 5
83875 26
71926 22
50874 16
5660 2
94322 31
17296 5
59092 18
42088 15
10990 3
103817 35
33649 11
93785 31
6986 2
104707 35
41562 15
4674 2
70199 22
66642 21
14360 4
6715 2
91659 30
52576 17
97678 32
92500 31
39881 14
16645 5
61747 19
58953 18
1295 1
56758 18
6691 2
85292 26
63881 20
72332 22
2514 1
97557 32
17080 5
29680 9
70799 22
46954 16
98000 32
82966 26
54358 17
45908 16
14135 4
48501 16
43147 15
72546 22
80113 25
72596 22
95693 31
42376 15
84536 26
85383 26
7651 2
96948 32
72429 22
7079 2
98135 32
33187 11
14898 4
2757 1
11543 3
21571 6
94545 31
14325 4
44393 15
30166 9
80589 25
69536 22
85244 26
84968 26
17934 5
57164 18
13480 4
13731 4
2370 1
44394 15
14326 4
63798 20
83228 26
4115 2
44951 15
22122 6
68558 22
62153 20
18233 5
63335 20
93837 31
104804 35
38255 14
61703 19
9732 3
83323 26
28220 9
82747 26
39067 14
93836 31
85349 26
6497 2
85525 26
17872 5
93042 31
95341 31
68503 22
15884 4
14946 4
3575 2
97222 32
91843 30
42839 15
49007 16
31081 10
48047 16
2945 1
41591 15
103481 35
11562 3
70580 22
18991 5
17010 5
79367 25
25682 8
59030 18
54766 17
95530 31
38639 14
16088 5
73198 23
85352 26
49388 16
19699 5
95402 31
84031 26
93954 31
83946 26
18690 5
95406 31
59543 18
18547 5
3090 1
29159 9
96812 32
29891 9
38492 14
15621 4
12059 4
94746 31
57356 18
95700 31
69527 22
18545 5
1002 1
19697 5
38301 14
94386 31
30871 10
32320 11
48674 16
84882 26
15643 4
6621 2
14138 4
59240 18
13633 4
6116 2
43701 15
84906 26
2219 1
50826 16
95106 31
57521 18
54208 17
46535 16
84120 26
16818 5
57644 18
48721 16
53997 17
84065 26
68744 22
83778 26
65083 21
85107 26
28316 9
47011 16
5710 2
43750 15
53828 17
5469 2
80639 26
48184 16
84236 26
94864 31
38779 14
29278 9
41162 15
44998 15
96585 32
6381 2
15972 4
79535 25
75166 24
56393 18
71427 22
96550 32
31005 10
27523 9
79869 25
83608 26
71975 22
71858 22
94409 31
6620 2
44010 15
58312 18
93526 31
7645 2
71680 22
30603 10
15647 4
101610 34
39163 14
69231 22
43058 15
69688 22
103339 35
93881 31
52752 17
95622 31
84405 26
50754 16
76336 25
53446 17
43462 15
2333 1
58507 18
1993 1
84680 26
68985 22
84211 26
36572 13
62196 20
39645 14
2255 1
85097 26
12208 4
49793 16
94149 31
9526 3
36839 13
94292 31
94760 31
4556 2
61554 19
15784 4
94303 31
83084 26
15431 4
58537 18
13435 4
81742 26
97127 32
14440 4
104176 35
50299 16
95401 31
54715 17
95606 31
85262 26
92779 31
84740 26
51089 16
50758 16
13531 4
50921 16
48815 16
56443 18
93911 31
78877 25
57979 18
39284 14
93475 31
18695 5
49677 16
41902 15
4317 2
41707 15
75358 24
94053 31
3332 2
30233 9
83372 26
84717 26
88651 28
13481 4
51066 16
22041 6
97198 32
18718 5
11201 3
102595 34
4913 2
95117 31
85390 26
83633 26
97199 32
3236 2
40821 15
58246 18
40125 14
39833 14
84935 26
283 1
90019 29
97451 32
7247 2
95326 31
5122 2
68685 22
57352 18
18640 5
16603 5
84256 26
105452 35
94583 31
19413 5
53321 17
84716 26
32370 11
38347 14
57042 18
17927 5
57570 18
50053 16
95555 31
96640 32
84320 26
62326 20
64175 21
56658 18
82870 26
75353 24
94048 31
13963 4
1485 1
1963 1
58201 18
4230 2
96045 32
94006 31
15574 4
45642 16
97988 32
46078 16
68629 22
96679 32
18160 5
85462 26
53786 17
38752 14
83972 26
17325 5
84978 26
17676 5
48616 16
38684 14
48766 16
87143 28
4456 2
37631 13
6583 2
96787 32
7051 2
40050 14
103151 35
27981 9
4381 2
79551 25
88245 28
13075 4
29614 9
59682 18
84473 26
58820 18
96405 32
98107 32
42022 15
53874 17
61391 19
49221 16
71772 22
4236 2
71889 22
49338 16
38565 14
1175 1
15018 4
48669 16
58317 18
19458 5
76194 25
